"s","p","t","v","time","diff"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","0.04006","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782497","0.00434","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","0.00028","1761474790974","1"
"BINANCE:BTCUSDT","112271.72","1761474782616","5e-5","1761474790974","1"
"BINANCE:BTCUSDT","112262.0","1761474783636","0.01781","1761474790994","1"
"BINANCE:BTCUSDT","112261.07","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112260.0","1761474783642","0.0012","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784170","0.00117","1761474790994","1"
"BINANCE:BTCUSDT","112255.91","1761474783642","0.00035","1761474790994","1"
"BINANCE:BTCUSDT","112261.98","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.0","1761474783636","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112267.88","1761474782616","7e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112265.2","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112269.88","1761474782616","0.0001","1761474790994","1"
"BINANCE:BTCUSDT","112261.85","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112254.0","1761474783642","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112255.15","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112266.0","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112264.0","1761474782616","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112268.93","1761474782616","0.00196","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112263.8","1761474782616","0.00151","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112265.2","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112255.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","0.1222","1761474790994","1"
"BINANCE:BTCUSDT","112264.0","1761474782616","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.04","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.98","1761474783636","0.00041","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","0.00044","1761474790994","1"
"BINANCE:BTCUSDT","112264.02","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112267.88","1761474782616","7e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112259.94","1761474783642","0.00039","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","0.00089","1761474790994","1"
"BINANCE:BTCUSDT","112260.0","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112269.63","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112264.02","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783636","0.00073","1761474790994","1"
"BINANCE:BTCUSDT","112256.0","1761474783642","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112269.63","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112269.93","1761474782616","8e-5","1761474790994","1"
"BINANCE:BTCUSDT","112267.88","1761474782616","7e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.0","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.0","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.07","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112254.0","1761474783642","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112254.0","1761474783642","0.0012","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.03","1761474783289","0.00015","1761474790994","1"
"BINANCE:BTCUSDT","112261.07","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.03","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112267.29","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.7","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112264.02","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.0","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.04","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112259.32","1761474783642","0.00039","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474783677","0.01461","1761474790994","1"
"BINANCE:BTCUSDT","112260.01","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112268.0","1761474782616","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.07","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474783678","0.04479","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112260.9","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.67","1761474783636","0.0001","1761474790994","1"
"BINANCE:BTCUSDT","112266.8","1761474782616","0.003","1761474790994","1"
"BINANCE:BTCUSDT","112258.0","1761474783642","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112259.22","1761474783642","0.00196","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112263.8","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.46","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.07","1761474783642","8e-5","1761474790994","1"
"BINANCE:BTCUSDT","112260.01","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112260.0","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.03","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.04","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.52","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112265.0","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112260.51","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.52","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.37","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112270.61","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.86","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112270.0","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.0","1761474783636","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112261.9","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112260.86","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.7","1761474783642","9e-5","1761474790994","1"
"BINANCE:BTCUSDT","112264.02","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112259.97","1761474783642","0.0004","1761474790994","1"
"BINANCE:BTCUSDT","112262.0","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112256.0","1761474783642","0.0012","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","0.19048","1761474790994","1"
"BINANCE:BTCUSDT","112260.9","1761474783642","0.00098","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112256.0","1761474783642","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112265.2","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112265.21","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112253.52","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112265.21","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112265.2","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.7","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112270.61","1761474782616","0.00098","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112264.02","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112260.0","1761474783642","0.0002","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.01","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.9","1761474783636","0.00031","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112260.9","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.37","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.07","1761474783642","0.00027","1761474790994","1"
"BINANCE:BTCUSDT","112269.63","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112265.2","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112267.88","1761474782616","7e-5","1761474790994","1"
"BINANCE:BTCUSDT","112258.0","1761474783642","0.0012","1761474790994","1"
"BINANCE:BTCUSDT","112259.16","1761474783642","0.0006","1761474790994","1"
"BINANCE:BTCUSDT","112265.2","1761474782616","0.04453","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784485","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112268.0","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112267.88","1761474782616","7e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.5","1761474783642","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112266.31","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783642","0.00044","1761474790994","1"
"BINANCE:BTCUSDT","112271.71","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112252.8","1761474784482","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112266.31","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112266.0","1761474782616","0.0012","1761474790994","1"
"BINANCE:BTCUSDT","112268.0","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112269.63","1761474782616","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112261.51","1761474783639","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112262.02","1761474783636","5e-5","1761474790994","1"
"BINANCE:BTCUSDT","112271.37","1761474782616","5e-5","1761474790994","1"
